publisher,year,set,subset,type,id,side1,strokes,side1p,side2,side2b,side2p,lang
康軒,113學年,二年上,第四課,,9,容,10,,容,容易,,
康軒,113學年,二年上,第四課,,10,步,7,,步,跑步,,
康軒,113學年,二年上,第四課,,11,汗,6,,汗,汗水,,
康軒,113學年,二年上,第四課,,12,腳,13,,腳,腳踏車,,
康軒,113學年,二年上,第四課,,13,協,8,,協,協助,,
康軒,113學年,二年上,第四課,,14,聲,17,,聲,聲音,,
康軒,113學年,二年上,第四課,,15,河,8,,河,河流,,
康軒,113學年,二年上,第四課,,16,氣,10,,氣,生氣,,
康軒,113學年,二年上,第四課,,17,最,12,,最,最好,,
康軒,113學年,二年上,第四課,,18,可,5,,可,可愛,,
康軒,113學年,二年上,第四課,,19,賽,17,,賽,比賽,,
康軒,113學年,二年上,第四課,,20,拔,8,,拔,拔河,,
康軒,113學年,二年上,第十二課,,1,雪,11,,雪,白雪,,
康軒,113學年,二年上,第十二課,,2,梨,11,,梨,水梨,,
康軒,113學年,二年上,第十二課,,3,夜,8,,夜,半晚,,
康軒,113學年,二年上,第十二課,,4,卻,9,,卻,卻是,,
康軒,113學年,二年上,第十二課,,5,因,6,,因,因為,,
康軒,113學年,二年上,第十二課,,6,臺,14,,臺,臺灣,,
康軒,113學年,二年上,第十二課,,7,季,8,,季,季節,,
康軒,113學年,二年上,第十二課,,8,相,9,,相,互相,,
康軒,113學年,二年上,第十二課,,9,反,4,,反,唱反調,,
康軒,113學年,二年上,第十二課,,10,吹,7,,吹,吹牛,,
康軒,113學年,二年上,第十二課,,11,待,9,,待,等待,,
康軒,113學年,二年上,第十二課,,12,綻,14,,綻,綻放,,
康軒,113學年,二年上,第十二課,,13,雖,17,,雖,雖然,,
康軒,113學年,二年上,第十二課,,14,春,9,,春,春節,,
康軒,113學年,二年上,第十二課,,15,貨,11,,貨,百貨,,
康軒,113學年,二年上,第十二課,,16,期,12,,期,期待,,
康軒,113學年,二年上,第十二課,,17,敬,13,,敬,尊敬,,
康軒,113學年,二年上,第十二課,,18,孫,10,,孫,孫女,,
康軒,113學年,二年上,第十二課,,19,跨,13,,跨,跨年,,
康軒,113學年,二年上,第十二課,,20,灣,25,,灣,峽灣,,
康軒,113學年,二年上,第五課,,1,木,4,,木,樹木,,
康軒,113學年,二年上,第五課,,2,偶,11,,偶,偶像,,
康軒,113學年,二年上,第五課,,3,鄉,12,,鄉,鄉村,,
康軒,113學年,二年上,第五課,,4,南,9,,南,南方,,
康軒,113學年,二年上,第五課,,5,暑,12,,暑,中暑,,
康軒,113學年,二年上,第五課,,6,假,11,,假,放假,,
康軒,113學年,二年上,第五課,,7,帶,11,,帶,皮帶,,
康軒,113學年,二年上,第五課,,8,池,6,,池,游泳池,,
康軒,113學年,二年上,第五課,,9,牛,4,,牛,水牛,,
康軒,113學年,二年上,第五課,,10,旁,10,,旁,旁邊,,
康軒,113學年,二年上,第五課,,11,邊,19,,邊,窗邊,,
康軒,113學年,二年上,第五課,,12,演,14,,演,演員,,
康軒,113學年,二年上,第五課,,13,叫,5,,叫,尖叫,,
康軒,113學年,二年上,第五課,,14,原,10,,原,原因,,
康軒,113學年,二年上,第五課,,15,站,10,,站,站立,,
康軒,113學年,二年上,第五課,,16,竿,9,,竿,竹竿,,
康軒,113學年,二年上,第五課,,17,田,5,,田,農田,,
康軒,113學年,二年上,第五課,,18,識,19,,識,認識,,
康軒,113學年,二年上,第五課,,19,簾,19,,簾,窗簾,,
康軒,113學年,二年上,第五課,,20,塘,13,,塘,池塘,,
康軒,113學年,二年上,第九課,,1,象,12,,象,大象,,
康軒,113學年,二年上,第九課,,2,操,16,,操,操場,,
康軒,113學年,二年上,第九課,,3,粗,11,,粗,粗心,,
康軒,113學年,二年上,第九課,,4,腿,14,,腿,大腿,,
康軒,113學年,二年上,第九課,,5,柱,9,,柱,支柱,,
康軒,113學年,二年上,第九課,,6,砍,9,,砍,砍樹,,
康軒,113學年,二年上,第九課,,7,幾,12,,幾,幾歲,,
康軒,113學年,二年上,第九課,,8,部,11,,部,部分,,
康軒,113學年,二年上,第九課,,9,搖,13,,搖,搖頭,,
康軒,113學年,二年上,第九課,,10,沖,7,,沖,沖澡,,
康軒,113學年,二年上,第九課,,11,首,9,,首,首先,,
康軒,113學年,二年上,第九課,,12,牽,11,,牽,牽手,,
康軒,113學年,二年上,第九課,,13,沉,7,,沉,沉默,,
康軒,113學年,二年上,第九課,,14,少,4,,少,多少,,
康軒,113學年,二年上,第九課,,15,沿,8,,沿,沿著,,
康軒,113學年,二年上,第九課,,16,然,12,,然,然後,,
康軒,113學年,二年上,第九課,,17,紀,9,,紀,世紀,,
康軒,113學年,二年上,第九課,,18,竟,11,,竟,究竟,,
康軒,113學年,二年上,第九課,,19,曹,11,,曹,曹先生,,
康軒,113學年,二年上,第九課,,20,秤,10,,秤,秤重,,
康軒,113學年,二年上,第二課,,1,全,6,,全,全家,,
康軒,113學年,二年上,第二課,,2,蛋,11,,蛋,雞蛋,,
康軒,113學年,二年上,第二課,,3,煎,13,,煎,煎菜,,
康軒,113學年,二年上,第二課,,4,圓,13,,圓,圓形,,
康軒,113學年,二年上,第二課,,5,番,12,,番,番薯,,
康軒,113學年,二年上,第二課,,6,茄,9,,茄,茄子,,
康軒,113學年,二年上,第二課,,7,切,4,,切,切刀,,
康軒,113學年,二年上,第二課,,8,輪,15,,輪,車輪,,
康軒,113學年,二年上,第二課,,9,司,5,,司,公司,,
康軒,113學年,二年上,第二課,,10,夾,7,,夾,髮夾,,
康軒,113學年,二年上,第二課,,11,吐,6,,吐,吐司,,
康軒,113學年,二年上,第二課,,12,中,4,,中,中間,,
康軒,113學年,二年上,第二課,,13,方,4,,方,方便,,
康軒,113學年,二年上,第二課,,14,城,9,,城,城市,,
康軒,113學年,二年上,第二課,,15,堡,12,,堡,城堡,,
康軒,113學年,二年上,第二課,,16,接,11,,接,接送,,
康軒,113學年,二年上,第二課,,17,畫,12,,畫,畫家,,
康軒,113學年,二年上,第二課,,18,臉,17,,臉,臉龐,,
康軒,113學年,二年上,第二課,,19,餐,16,,餐,餐廳,,
康軒,113學年,二年上,第二課,,20,醬,18,,醬,醬油,,
康軒,113學年,二年上,第三課,,1,巷,9,,巷,巷口,,
康軒,113學年,二年上,第三課,,2,叔,8,,叔,叔公,,
康軒,113學年,二年上,第三課,,3,貓,16,,貓,貓咪,,
康軒,113學年,二年上,第三課,,4,屋,9,,屋,房屋,,
康軒,113學年,二年上,第三課,,5,捧,11,,捧,捧花,,
康軒,113學年,二年上,第三課,,6,蝴,15,,蝴,蝴蝶,,
康軒,113學年,二年上,第三課,,7,蝶,15,,蝶,蝴蝶,,
康軒,113學年,二年上,第三課,,8,忙,6,,忙,忙碌,,
康軒,113學年,二年上,第三課,,9,娶,11,,娶,嫁娶,,
康軒,113學年,二年上,第三課,,10,娘,10,,娘,姑娘,,
康軒,113學年,二年上,第三課,,11,黃,12,,黃,蛋黃,,
康軒,113學年,二年上,第三課,,12,筆,12,,筆,鋼筆,,
康軒,113學年,二年上,第三課,,13,打,5,,打,打工,,
康軒,113學年,二年上,第三課,,14,扮,7,,扮,扮鬼臉,,
康軒,113學年,二年上,第三課,,15,樣,15,,樣,不一樣,,
康軒,113學年,二年上,第三課,,16,越,12,,越,越南,,
康軒,113學年,二年上,第三課,,17,美,9,,美,美麗,,
康軒,113學年,二年上,第三課,,18,麗,19,,麗,華麗,,
康軒,113學年,二年上,第三課,,19,牆,17,,牆,圍牆,,
康軒,113學年,二年上,第三課,,20,模,15,,模,模型,,
康軒,112學年,注音,韻母,注音,1,ㄧ,,,ㄧ,蜥蜴,,
康軒,112學年,注音,韻母,注音,2,ㄨ,,,ㄨ,烏鴉,,
康軒,112學年,注音,韻母,注音,3,ㄩ,,,ㄩ,金魚,,
康軒,112學年,注音,韻母,注音,4,ㄚ,,,ㄚ,鯊魚,,
康軒,112學年,注音,韻母,注音,5,ㄛ,,,ㄛ,土撥鼠,,
康軒,112學年,注音,韻母,注音,6,ㄜ,,,ㄜ,天鵝,,
康軒,112學年,注音,韻母,注音,7,ㄝ,,,ㄝ,野狼,,
康軒,112學年,注音,韻母,注音,8,ㄞ,,,ㄞ,海豚,,
康軒,112學年,注音,韻母,注音,9,ㄟ,,,ㄟ,黑面琵鷺,,
康軒,112學年,注音,韻母,注音,10,ㄠ,,,ㄠ,毛毛蟲,,
康軒,112學年,注音,韻母,注音,11,ㄡ,,,ㄡ,海鷗,,
康軒,112學年,注音,韻母,注音,12,ㄢ,,,ㄢ,山羊,,
康軒,112學年,注音,韻母,注音,13,ㄣ,,,ㄣ,糞金龜,,
康軒,112學年,注音,韻母,注音,14,ㄤ,,,ㄤ,螳螂,,
康軒,112學年,注音,韻母,注音,15,ㄥ,,,ㄥ,蜜蜂,,
康軒,112學年,注音,韻母,注音,16,ㄦ,,,ㄦ,耳朵󠇡,,
康軒,112學年,注音,結合,注音,1,ㄧㄚ,,,ㄧㄚ,鴨子,,
康軒,112學年,注音,結合,注音,2,ㄧㄛ,,,ㄧㄛ,哎唷,,
康軒,112學年,注音,結合,注音,3,ㄧㄝ,,,ㄧㄝ,夜鶯,,zh-CN
康軒,112學年,注音,結合,注音,4,ㄧㄞ,,,ㄧㄞ,山崖,,
康軒,112學年,注音,結合,注音,5,ㄧㄠ,,,ㄧㄠ,瓢蟲,,
康軒,112學年,注音,結合,注音,6,ㄧㄡ,,,ㄧㄡ,魷魚,,
康軒,112學年,注音,結合,注音,7,ㄧㄢ,,,ㄧㄢ,綿羊,,
康軒,112學年,注音,結合,注音,8,ㄧㄣ,,,ㄧㄣ,蚯蚓,,
康軒,112學年,注音,結合,注音,9,ㄧㄤ,,,ㄧㄤ,大象,,
康軒,112學年,注音,結合,注音,10,ㄧㄥ,,,ㄧㄥ,鸚鵡,,
康軒,112學年,注音,結合,注音,11,ㄨㄚ,,,ㄨㄚ,蝸牛,,zh-CN
康軒,112學年,注音,結合,注音,12,ㄨㄛ,,,ㄨㄛ,駱駝,,zh-CN
康軒,112學年,注音,結合,注音,13,ㄨㄞ,,,ㄨㄞ,蟋蟀,,zh-CN
康軒,112學年,注音,結合,注音,14,ㄨㄟ,,,ㄨㄟ,海龜,,zh-CN
康軒,112學年,注音,結合,注音,15,ㄨㄢ,,,ㄨㄢ,浣熊,,zh-CN
康軒,112學年,注音,結合,注音,16,ㄨㄣ,,,ㄨㄣ,蚊子,,zh-CN
康軒,112學年,注音,結合,注音,17,ㄨㄤ,,,ㄨㄤ,黃牛,,zh-CN
康軒,112學年,注音,結合,注音,18,ㄨㄥ,,,ㄨㄥ,白頭翁,,zh-CN
康軒,112學年,注音,結合,注音,19,ㄩㄝ,,,ㄩㄝ,孔雀,,zh-CN
康軒,112學年,注音,結合,注音,20,ㄩㄢ,,,ㄩㄢ,鴛鴦,,zh-CN
康軒,112學年,注音,結合,注音,21,ㄩㄣ,,,ㄩㄣ,馴鹿,,zh-CN
康軒,112學年,注音,結合,注音,22,ㄩㄥ,,,ㄩㄥ,黑熊,,zh-CN
康軒,112學年,注音,聲符,注音,1,ㄅ,,,ㄅ,斑馬,,zh-CN
康軒,112學年,注音,聲符,注音,2,ㄆ,,,ㄆ,螃蟹,,zh-CN
康軒,112學年,注音,聲符,注音,3,ㄇ,,,ㄇ,螞蟻,,zh-CN
康軒,112學年,注音,聲符,注音,4,ㄈ,,,ㄈ,飛鼠,,zh-CN
康軒,112學年,注音,聲符,注音,5,ㄉ,,,ㄉ,袋鼠,,
康軒,112學年,注音,聲符,注音,6,ㄊ,,,ㄊ,鴕鳥,,
康軒,112學年,注音,聲符,注音,7,ㄋ,,,ㄋ,小鳥,,
康軒,112學年,注音,聲符,注音,8,ㄌ,,,ㄌ,梅花鹿,,
康軒,112學年,注音,聲符,注音,9,ㄍ,,,ㄍ,鴿子,,
康軒,112學年,注音,聲符,注音,10,ㄎ,,,ㄎ,蝌蚪,,
康軒,112學年,注音,聲符,注音,11,ㄏ,,,ㄏ,河豚,,
康軒,112學年,注音,聲符,注音,12,ㄐ,,,ㄐ,公雞,,
康軒,112學年,注音,聲符,注音,13,ㄑ,,,ㄑ,企鵝,,
康軒,112學年,注音,聲符,注音,14,ㄒ,,,ㄒ,犀牛,,
康軒,112學年,注音,聲符,注音,15,ㄓ,,,ㄓ,蜘蛛,,
康軒,112學年,注音,聲符,注音,16,ㄔ,,,ㄔ,長頸鹿,,
康軒,112學年,注音,聲符,注音,17,ㄕ,,,ㄕ,獅子,,
康軒,112學年,注音,聲符,注音,18,ㄖ,,,ㄖ,乳牛,,
康軒,112學年,注音,聲符,注音,19,ㄗ,,,ㄗ,烏賊,,
康軒,112學年,注音,聲符,注音,20,ㄘ,,,ㄘ,刺蝟,,
康軒,112學年,注音,聲符,注音,21,ㄙ,,,ㄙ,鷺鷥,,
康軒,112學年,一年下,第四課,,1,鞋,15,,鞋,皮鞋,,
康軒,112學年,一年下,第四課,,2,回,6,,回,回答,,
康軒,112學年,一年下,第四課,,3,家,10,,家,家庭,,
康軒,112學年,一年下,第四課,,4,把,7,,把,手把,,
康軒,112學年,一年下,第四課,,5,脫,11,,脫,脫鞋子,,
康軒,112學年,一年下,第四課,,6,爸,8,,爸,爸爸,,
康軒,112學年,一年下,第四課,,7,靠,15,,靠,椅靠,,
康軒,112學年,一年下,第四課,,8,見,7,,見,好久不見,,
康軒,112學年,一年下,第四課,,9,像,14,,像,好像,,
康軒,112學年,一年下,第四課,,10,船,11,,船,船槳,,
康軒,112學年,一年下,第四課,,11,港,12,,港,港口,,
康軒,112學年,一年下,第四課,,12,口,3,,口,巷口,,
康軒,112學年,一年下,第四課,,13,享,8,,享,享受,,
康軒,112學年,一年下,第四課,,14,受,8,,受,忍受,,
康軒,112學年,一年下,第四課,,15,溫,13,,溫,溫度,,
康軒,112學年,一年下,第四課,,16,暖,13,,暖,春暖花開,,
康軒,112學年,一年下,第十二課,,1,想,13,,想,想法,,
康軒,112學年,一年下,第十二課,,2,燈,16,,燈,燈籠,,
康軒,112學年,一年下,第十二課,,3,前,9,,前,前天,,
康軒,112學年,一年下,第十二課,,4,點,17,,點,點心,,
康軒,112學年,一年下,第十二課,,5,半,5,,半,半天,,
康軒,112學年,一年下,第十二課,,6,清,11,,清,清明,,
康軒,112學年,一年下,第十二課,,7,楚,13,,楚,清楚,,
康軒,112學年,一年下,第十二課,,8,停,11,,停,停車,,
康軒,112學年,一年下,第十二課,,9,休,6,,休,休息,,
康軒,112學年,一年下,第十二課,,10,息,10,,息,消息,,
康軒,112學年,一年下,第十二課,,11,兒,8,,兒,兒子,,
康軒,112學年,一年下,第十二課,,12,吧,7,,吧,好吧,,
康軒,112學年,一年下,第十二課,,13,幫,17,,幫,幫忙,,
康軒,112學年,一年下,第十二課,,14,加,5,,加,加油,,
康軒,112學年,一年下,第十二課,,15,油,8,,油,油漆,,
康軒,112學年,一年下,第十二課,,16,慢,14,,慢,慢跑,,
康軒,112學年,一年下,第八課,,1,妹,8,,妹,妹妹󠇡,,
康軒,112學年,一年下,第八課,,2,雨,8,,雨,雨傘,,
康軒,112學年,一年下,第八課,,3,雙,18,,雙,一雙,,
康軒,112學年,一年下,第八課,,4,穿,9,,穿,穿著,,
康軒,112學年,一年下,第八課,,5,滴,14,,滴,滴水穿石,,
康軒,112學年,一年下,第八課,,6,遊,13,,遊,旅遊,,
康軒,112學年,一年下,第八課,,7,戲,17,,戲,戲劇,,
康軒,112學年,一年下,第八課,,8,顆,17,,顆,一顆球,,
康軒,112學年,一年下,第八課,,9,珍,9,,珍,珍惜,,
康軒,112學年,一年下,第八課,,10,珠,10,,珠,珠寶,,
康軒,112學年,一年下,第八課,,11,落,13,,落,降落,,
康軒,112學年,一年下,第八課,,12,面,9,,面,面紙,,
康軒,112學年,一年下,第八課,,13,魚,11,,魚,鮭魚,,
康軒,112學年,一年下,第八課,,14,缸,9,,缸,浴缸,,
康軒,112學年,一年下,第八課,,15,金,8,,金,黃金,,
康軒,112學年,一年下,第八課,,16,游,12,,游,游泳,,
康軒,112學年,一年下,第九課,,1,彩,11,,彩,彩色筆,,
康軒,112學年,一年下,第九課,,2,虹,9,,虹,彩虹,,
康軒,112學年,一年下,第九課,,3,太,4,,太,太陽,,
康軒,112學年,一年下,第九課,,4,國,11,,國,國王,,
康軒,112學年,一年下,第九課,,5,掃,11,,掃,掃地,,
康軒,112學年,一年下,第九課,,6,除,10,,除,除非,,
康軒,112學年,一年下,第九課,,7,洗,9,,洗,洗澡,,
康軒,112學年,一年下,第九課,,8,淨,11,,淨,乾淨,,
康軒,112學年,一年下,第九課,,9,馬,10,,馬,馬上,,
康軒,112學年,一年下,第九課,,10,低,7,,低,低下,,
康軒,112學年,一年下,第九課,,11,刷,8,,刷,刷牙,,
康軒,112學年,一年下,第九課,,12,樹,16,,樹,樹木,,
康軒,112學年,一年下,第九課,,13,葉,13,,葉,樹葉,,
康軒,112學年,一年下,第九課,,14,很,9,,很,很多,,
康軒,112學年,一年下,第九課,,15,認,14,,認,認真,,
康軒,112學年,一年下,第九課,,16,送,10,,送,送貨,,
康軒,112學年,一年下,第五課,,1,種,14,,種,種子,,
康軒,112學年,一年下,第五課,,2,問,11,,問,問題,,
康軒,112學年,一年下,第五課,,3,怎,9,,怎,怎麼了,,
康軒,112學年,一年下,第五課,,4,做,11,,做,做事,,
康軒,112學年,一年下,第五課,,5,它,5,,它,它們,,
康軒,112學年,一年下,第五課,,6,才,3,,才,才華,,
康軒,112學年,一年下,第五課,,7,需,14,,需,需要,,
康軒,112學年,一年下,第五課,,8,於,8,,於,終於,,
康軒,112學年,一年下,第五課,,9,澆,15,,澆,澆花,,
康軒,112學年,一年下,第五課,,10,陽,12,,陽,太陽,,
康軒,112學年,一年下,第五課,,11,光,6,,光,亮光,,
康軒,112學年,一年下,第五課,,12,放,8,,放,放假,,
康軒,112學年,一年下,第五課,,13,院,10,,院,醫院,,
康軒,112學年,一年下,第五課,,14,公,4,,公,公司,,
康軒,112學年,一年下,第五課,,15,話,13,,話,說話,,
康軒,112學年,一年下,第五課,,16,伴,7,,伴,陪伴,,
康軒,112學年,一年下,第二課,,1,園,13,,園,公園,,
康軒,112學年,一年下,第二課,,2,聽,22,,聽,聽力,,
康軒,112學年,一年下,第二課,,3,沒,7,,沒,沒有,,
康軒,112學年,一年下,第二課,,4,正,5,,正,正常,,
康軒,112學年,一年下,第二課,,5,唱,11,,唱,唱歌,,
康軒,112學年,一年下,第二課,,6,著,12,ㄓㄜ˙,著,看著,,zh-CN
康軒,112學年,一年下,第二課,,7,輕,14,,輕,輕鬆,,
康軒,112學年,一年下,第二課,,8,快,7,,快,快樂,,
康軒,112學年,一年下,第二課,,9,歌,14,,歌,歌聲,,
康軒,112學年,一年下,第二課,,10,出,5,,出,出口,,
康軒,112學年,一年下,第二課,,11,新,13,,新,新年,,
康軒,112學年,一年下,第二課,,12,芽,8,,芽,發芽,,
康軒,112學年,一年下,第二課,,13,聞,14,,聞,新聞,,
康軒,112學年,一年下,第二課,,14,身,7,,身,身體,,
康軒,112學年,一年下,第二課,,15,香,9,,香,香氛,,
康軒,112學年,一年下,第二課,,16,呢,8,,呢,什麼呢,,
康軒,112學年,一年下,第三課,,1,媽,13,,媽,媽媽,,
康軒,112學年,一年下,第三課,,2,音,9,,音,音樂,,
康軒,112學年,一年下,第三課,,3,樂,15,月,樂󠇡,樂󠇡器,,
康軒,112學年,一年下,第三課,,4,會,13,,會,開會,,
康軒,112學年,一年下,第三課,,5,始,8,,始,開始,,
康軒,112學年,一年下,第三課,,6,來,8,,來,從來,,
康軒,112學年,一年下,第三課,,7,重,9,,重,沉重,,
康軒,112學年,一年下,第三課,,8,短,12,,短,長短,,
康軒,112學年,一年下,第三課,,9,陣,10,,陣,這陣子,,
康軒,112學年,一年下,第三課,,10,過,13,,過,過去,,
康軒,112學年,一年下,第三課,,11,後,9,,後,後面,,
康軒,112學年,一年下,第三課,,12,吃,6,,吃,吃飯,,
康軒,112學年,一年下,第三課,,13,菜,12,,菜,青菜,,
康軒,112學年,一年下,第三課,,14,就,12,,就,就近,,
康軒,112學年,一年下,第三課,,15,桌,10,,桌,桌子,,
康軒,112學年,一年下,第三課,,16,真,10,,真,真心,,
康軒,112學年,一年下,第一課,,1,要,9,,要,不要,,
康軒,112學年,一年下,第一課,,2,靜,16,,靜,安靜,,
康軒,112學年,一年下,第一課,,3,天,4,,天,天氣,,
康軒,112學年,一年下,第一課,,4,空,8,,空,天空,,
康軒,112學年,一年下,第一課,,5,雲,12,,雲,雲朵,,
康軒,112學年,一年下,第一課,,6,水,4,,水,自來水,,
康軒,112學年,一年下,第一課,,7,蟲,18,,蟲,昆蟲,,
康軒,112學年,一年下,第一課,,8,鳥,11,,鳥,小鳥,,
康軒,112學年,一年下,第一課,,9,草,10,,草,草地,,
康軒,112學年,一年下,第一課,,10,先,6,,先,先生,,
康軒,112學年,一年下,第一課,,11,完,7,,完,完成,,
康軒,112學年,一年下,第一課,,12,再,6,,再,再見,,
康軒,112學年,一年下,第一課,,13,去,5,,去,過去,,
康軒,112學年,一年下,第十課,,1,地,6,第,地,地址,,
康軒,112學年,一年下,第十課,,2,化,4,,化,變化,,
康軒,112學年,一年下,第十課,,3,趣,15,,趣,有趣,,
康軒,112學年,一年下,第十課,,4,線,15,,線,電線,,
康軒,112學年,一年下,第十課,,5,風,9,,風,風景,,
康軒,112學年,一年下,第十課,,6,箏,14,,箏,風箏,,
康軒,112學年,一年下,第十課,,7,升,4,,升,上升,,
康軒,112學年,一年下,第十課,,8,神,9,,神,神奇,,
康軒,112學年,一年下,第十課,,9,奇,8,,奇,奇怪,,
康軒,112學年,一年下,第十課,,10,跑,12,,跑,跑步,,
康軒,112學年,一年下,第十課,,11,跳,13,,跳,跳繩,,
康軒,112學年,一年下,第十課,,12,笑,10,,笑,笑話,,
康軒,112學年,一年下,第十課,,13,每,7,,每,每天,,
康軒,112學年,一年下,第十課,,14,件,6,,件,一件,,
康軒,112學年,一年下,第十課,,15,事,8,,事,事情,,
康軒,112學年,一年下,第十課,,16,情,11,,情,感情,,
康軒,112學年,一年下,第六課,,1,奶,5,,奶,牛奶,,
康軒,112學年,一年下,第六課,,2,跟,13,,跟,跟蹤,,
康軒,112學年,一年下,第六課,,3,班,10,,班,上班,,
康軒,112學年,一年下,第六課,,4,床,7,,床,起床,,
康軒,112學年,一年下,第六課,,5,弟,7,,弟,弟弟,,
康軒,112學年,一年下,第六課,,6,她,6,,她,她們,,
康軒,112學年,一年下,第六課,,7,酒,10,,酒,酒品,,
康軒,112學年,一年下,第六課,,8,拿,10,,拿,取拿,,
康軒,112學年,一年下,第六課,,9,卡,5,,卡,卡關,,
康軒,112學年,一年下,第六課,,10,片,4,,片,厚片吐司,,
康軒,112學年,一年下,第六課,,11,給,12,,給,給予,,
康軒,112學年,一年下,第六課,,12,寫,15,,寫,寫字,,
康軒,112學年,一年下,第六課,,13,喜,12,,喜,喜歡,,
康軒,112學年,一年下,第六課,,14,歡,22,,歡,歡樂,,
康軒,112學年,一年下,第六課,,15,您,11,,您,您好,,
康軒,112學年,一年下,第六課,,16,都,11,,都,都是,,
康軒,112學年,一年下,第七課,,1,作,7,,作,作業,,
康軒,112學年,一年下,第七課,,2,夢,14,,夢,夢想,,
康軒,112學年,一年下,第七課,,3,躺,15,,躺,躺下,,
康軒,112學年,一年下,第七課,,4,自,6,,自,自然,,
康軒,112學年,一年下,第七課,,5,己,3,,己,自己,,
康軒,112學年,一年下,第七課,,6,變,23,,變,變化,,
康軒,112學年,一年下,第七課,,7,成,6,,成,成功,,
康軒,112學年,一年下,第七課,,8,棉,12,,棉,棉花,,
康軒,112學年,一年下,第七課,,9,糖,16,,糖,糖果,,
康軒,112學年,一年下,第七課,,10,黑,12,,黑,黑暗,,
康軒,112學年,一年下,第七課,,11,鵝,18,,鵝,天鵝,,
康軒,112學年,一年下,第七課,,12,得,11,,得󠇡,跑得󠇡快,,
康軒,112學年,一年下,第七課,,13,更,7,,更,更健康,,
康軒,112學年,一年下,第七課,,14,漂,14,票,漂,漂亮,,
康軒,112學年,一年下,第七課,,15,亮,9,,亮,明亮,,
康軒,112學年,一年下,第十一課,,1,生,5,,生,生日,,
康軒,112學年,一年下,第十一課,,2,日,4,,日,日期,,
康軒,112學年,一年下,第十一課,,3,今,4,,今,今天,,
康軒,112學年,一年下,第十一課,,4,記,10,,記,記得,,
康軒,112學年,一年下,第十一課,,5,時,10,,時,時間,,
康軒,112學年,一年下,第十一課,,6,知,8,,知,知道,,
康軒,112學年,一年下,第十一課,,7,道,13,,道,道理,,
康軒,112學年,一年下,第十一課,,8,嗎,13,,嗎,好嗎？,,
康軒,112學年,一年下,第十一課,,9,學,16,,學,學校,,
康軒,112學年,一年下,第十一課,,10,收,6,,收,收據,,
康軒,112學年,一年下,第十一課,,11,張,11,,張,一張,,
康軒,112學年,一年下,第十一課,,12,祝,9,,祝,祝福,,
康軒,112學年,一年下,第十一課,,13,福,13,,福,福氣,,
康軒,112學年,一年下,第十一課,,14,第,11,,第,第一,,
康軒,112學年,一年下,第十一課,,15,次,6,,次,每次,,
康軒,112學年,一年下,第十一課,,16,謝,17,,謝,謝謝,,
南一,113學年,注音,韻母,注音,1,ㄧ,,,ㄧ,小雞,,
南一,113學年,注音,韻母,注音,2,ㄨ,,,ㄨ,烏鴉,,
南一,113學年,注音,韻母,注音,3,ㄩ,,,ㄩ,鯨魚,,
南一,113學年,注音,韻母,注音,4,ㄚ,,,ㄚ,海馬,,
南一,113學年,注音,韻母,注音,5,ㄛ,,,ㄛ,土撥鼠,,
南一,113學年,注音,韻母,注音,6,ㄜ,,,ㄜ,天鵝,,
南一,113學年,注音,韻母,注音,7,ㄝ,,,ㄝ,野狼,,
南一,113學年,注音,韻母,注音,8,ㄞ,,,ㄞ,白鷺鷥,,
南一,113學年,注音,韻母,注音,9,ㄟ,,,ㄟ,黑熊,,
南一,113學年,注音,韻母,注音,10,ㄠ,,,ㄠ,海豹,,
南一,113學年,注音,韻母,注音,11,ㄡ,,,ㄡ,猴子,,
南一,113學年,注音,韻母,注音,12,ㄢ,,,ㄢ,山羊,,
南一,113學年,注音,韻母,注音,13,ㄣ,,,ㄣ,糞金龜,,
南一,113學年,注音,韻母,注音,14,ㄤ,,,ㄤ,章魚,,
南一,113學年,注音,韻母,注音,15,ㄥ,,,ㄥ,蜜蜂,,
南一,113學年,注音,韻母,注音,16,ㄦ,,,ㄦ,鳥ㄦ˙,,
南一,113學年,注音,結合,注音,1,ㄧㄚ,,,ㄧㄚ,鴨子,,
南一,113學年,注音,結合,注音,2,ㄨㄚ,,蛙,ㄨㄚ,青蛙,,zh-CN
南一,113學年,注音,結合,注音,3,ㄧㄛ,,呦,ㄧㄛ,哎呦,,
南一,113學年,注音,結合,注音,4,ㄨㄛ,,,ㄨㄛ,鴕鳥,,zh-CN
南一,113學年,注音,結合,注音,5,ㄧㄝ,,,ㄧㄝ,蝴蝶,,zh-CN
南一,113學年,注音,結合,注音,6,ㄩㄝ,,,ㄩㄝ,孔雀,,zh-CN
南一,113學年,注音,結合,注音,7,ㄧㄞ,,,ㄧㄞ,山崖,,
南一,113學年,注音,結合,注音,8,ㄨㄞ,,,ㄨㄞ,蟋蟀,,zh-CN
南一,113學年,注音,結合,注音,9,ㄨㄟ,,,ㄨㄟ,烏龜,,zh-CN
南一,113學年,注音,結合,注音,10,ㄧㄠ,,,ㄧㄠ,瓢蟲,,
南一,113學年,注音,結合,注音,11,ㄧㄡ,,,ㄧㄡ,蝸牛,,
南一,113學年,注音,結合,注音,12,ㄧㄢ,,,ㄧㄢ,綿羊,,
南一,113學年,注音,結合,注音,13,ㄨㄢ,,,ㄨㄢ,浣熊,,zh-CN
